title,authors,abstract,publish_text,year,publish,ref_wr,key_words,resource
VxWorks操作系统及实时多任务程序设计,刘尉悦，张万生，邢涛...,数字式声纳系统需要实时显示其搜索、跟踪结果，同时对用户命令作出及时的响应，并实时控制前端的硬件。本文基于VxWorks实时操作系统和X窗口系统的显示及控制程序设计，着重介绍实时多任务程序设计。,,2001.0,,81,"实时操作系统,VxWorks,多任务,窗口系统,程序设计",VxWorks操作系统及实时多任务程序设计.pdf
嵌入式实时操作系统选用的初步分析,刘波，马连川,摘 要： 介绍了嵌入式控制系统以及其软件的开发平台－－嵌入式实时操作系统，指出使用嵌入式实时操作系统作为开发平台可开发快速、复杂、可靠性要求较高的控制系统是目前控制领域的发展趋势。,,2000.0,,94,"嵌入式实时操作系统,软件开发,控制系统",嵌入式实时操作系统选用的初步分析.pdf
服务体模型与操作系统内核设计技术,李宏，陈香兰，吴明桥...,"操作系统内核通常分为宏内核和微内核两类,前者可扩展性与可维护性很差,而后者效率低下,缺乏实用性.服务体模型是一种新型的操作系统构造模型,该模型使其存储抽象与运行抽象相分离,并采用一种新的基于消息推动的通信机制,既保持了微内核模型灵活和可扩展性,又具有很高的运行效率.MiniCore是基于服务体模型的一个原型操作系统,通过将该操作系统应用于路由器硬件实验平台,以实例说明了所提出操作系统构造模型的优越性.",,2005.0,,40,"操作系统,微内核,服务体,执行流",服务体模型与操作系统内核设计技术.pdf
基于ARM的嵌入式Linux操作系统移植,英海燕,"论述了基于ARM微核的微处理器上的嵌入式Linux操作系统的移植技术,结合具体实例给出了在特定硬件平台上的实现过程,并且详细说明了如何建立交叉开发环境的方法.对其他嵌入式操作系统的开发同样具有参考意义.",,,,117,"操作系统,ARM,Linux",基于ARM的嵌入式Linux操作系统移植.pdf
主要智能手机操作系统发展现状及前景展望,李宗恒，李俭伟,"文章简要介绍了主要智能手机操作系统现状并进一步分析了其发展现状;最后,在此基础上展望了主要智能手机的发展前景,指出:未来随着智能手机发展、应用日益丰富以及各方产业力量博弈等,全球智能手机操作系统市场将呈现出被若干主要产品瓜分的新格局。",,2010.0,,119,"智能手机,操作系统",主要智能手机操作系统发展现状及前景展望.pdf
基于Linux的嵌入式操作系统的研究现状及发展展望,王成，刘金刚,"分析了当今主流的嵌入式Linux操作系统的特点,介绍了其研究现状,并展望了未来发展.",,2004.0,,123,"嵌入式系统,嵌入式操作系统,Linux",基于Linux的嵌入式操作系统的研究现状及发展展望.pdf
Symbian操作系统及其应用程序开发,方银旺，赵问道，李欣,"首先对Symbian操作系统的特点、参考设计及其框架作了综述,然后介绍了开发基于Symbian平台的应用程序的基础知识,包括应用程序的文件结构、开发的基本步骤、基本类之间的关系,最后,对Symbian前景作了预测.",,2003.0,,59,"Symbian,框架,基于Symbian,开发",Symbian操作系统及其应用程序开发.pdf
嵌入式操作系统Linux中的串口应用编程,唐建东，卢贵主,针对嵌入式Liunx操作系统的特点，分析在该系统下串行通信口编程控制的方法，总结程序设计的步骤；在嵌入式Liunx系统上。编写控制程序，成功地实现嵌入式系统与微机系统间的数据交换。,,2002.0,,79,"串口编程,嵌入式Linux,Linux内核",嵌入式操作系统Linux中的串口应用编程.pdf
实时操作系统中应用软件设计的任务划分,王春铭，刘振华，郭云飞,"首先对建立在实时操作系统上的多任务系统进行了一般性的介绍,其次重点对应用软件中任务的划分和构造作了详细的介绍,并提出了划分的一般性原则.最后对几类常见错误的划分及其解决办法作了深入探讨.",,2000.0,,70,"实时操作系统,任务划分,优先级",实时操作系统中应用软件设计的任务划分.pdf
当前智能手机操作系统及其比较分析,李芙蓉,"手机发展至今,其概念已经远远超过了接打电话这个范畴,随着科技的发展,功能强大的智能手机出现了,而支持它的就是手机操作系统,它能够支持第三方软件,将手机功能发挥到极致.",,2008.0,,100,"智能手机,手机操作系统",当前智能手机操作系统及其比较分析.pdf
选择嵌入式实时操作系统应注意的几个问题,武强,"针对嵌入式系统开发的特点和要求 ,从产品研制的实际情况出发 ,对当前主流的几个嵌入式实时操作系统的特点进行了简要分析 ,从实用性、经济性、通用性等方面着手 ,提出了选择嵌入式实时操作系统时应当重视的几个问题 ,并提出了解决方法。",,2002.0,,88,"嵌入式系统,实时系统,实时操作系统",选择嵌入式实时操作系统应注意的几个问题.pdf
实时Linux操作系统初探,夏一民，罗军，邓胜兰,简述了实时操作系统的基本特点和要求，介绍了几种基于Linux的实时操作系统的实现原理，最后分析了各种实现方法的利弊并提出了实时Linux操作系统的发展目标。,,2001.0,,58,"Linux,实时操作系统,RTLinux,KURT,RTAI,RED-Linux",实时Linux操作系统初探.pdf
LINUX嵌入式操作系统在ARM上的移植,田家林，陈利学，寇向辉,"摘 要： 本文是基于ARM的平台上进行嵌入式操作系统LINUX的移植,其中ARM选用S3C2410。文中首先对Linux操作系统内核进行了介绍,然后对系统引导程序（Boot Loader）进行了设计,最后给出了Linux在ARM上的移植过程。",,2007.0,,76,"嵌入式系统,操作系统,Linux,ARM,S3C2410",LINUX嵌入式操作系统在ARM上的移植.pdf
VxWorks操作系统板级支持包的设计与实现,安军社，刘艳秋，孙辉先,"用于工业过程控制、通信和航天器上的嵌入式计算机对软、硬件的可靠性要求极高.对于软件较为复杂的嵌入式计算机系统,必须采用高可靠的实时多任务操作系统.处于操作系统和硬件之间的板级支持包(BSP Board Support Packge)的设计是一个复杂的过程,该文介绍了基于VxWorks操作系统的板级支持包以及板级支持包设计、调试中的问题.",,2003.0,,56,"嵌入式计算机,实时多任务操作系统,板级支持包",VxWorks操作系统板级支持包的设计与实现.pdf
嵌入式操作系统的研究现状及发展趋势,高伟华，杨子军,总结了嵌入式操作系统及嵌入式系统工业开发的特点。概括了嵌入式操作系统的发展和现状。介绍了目前常见的嵌入式操作系统及其实现技术。,,2002.0,,104,"嵌入式操作系统,嵌入式系统,计算机",嵌入式操作系统的研究现状及发展趋势.pdf
基于ARM的嵌入式Linux操作系统移植,范艳开,"近年来,随着计算机技术、通信技术的飞速发展,特别是互联网的迅速普及 和3C(计算机、通信、消费电子)合一的加速,微型化和专业化成为发展的新趋 势,嵌入式产品已经成为了信息产业的主流。 本论文的研究主要是基于ARM Integrator/CP硬件平台,它的内核模块采用 了ARM1136JF-S核的CPU,外部有128M的SDRAM和16M的FLASH;基板模块集 成了多种外设,其中有串口、网卡、鼠标、键盘、LCD、声卡等接口,同时还提供 有扩展插槽。该平台主要面向高性能的用户产品开发,适用于网络,智能终端的 研究。在此平台基础上,本文深入探讨和解决了Linux内核和外设驱动移植过程 中所面临的任务和难题。 论文首先提出了在ARM Integrator/CP平台上移植Linux2. 6的主要任务, 紧接着对嵌入式Linux的体系结构和设备驱动的开发模型作了较为深入的剖 析。然后,给出了启动引导代码Bootloader和Linux内核的启动分析以及移植 到硬件平台上的整个过程。最后,在对Linux内核驱动模型深入掌握的基础上, 实现了LCD帧缓冲显示设备和鼠标、键盘及其声卡驱动的移植。通过对Linux 内核和外设接口驱动程序的移植,为ARM Integrator/CP平台提供了操作系统的 支持,从而大大减少了复杂嵌入式产品的开发难度和开发周期。",,2005.0,,92,"嵌入式系统,Linux,ARM,内核,设备驱动",基于ARM的嵌入式Linux操作系统移植.pdf
三种通用嵌入式操作系统的分析与比较,陈立定 杨俊辉 肖力扬,"本文介绍了三种通用的嵌入式操作系统VxWorks、WindowsCE、Linux以及它们的各自的特点,并通过比较他们的优缺点分析他们各自适应的领域。",,2009.0,,61,"嵌入式操作系统,VxWorks,Wince,Linux,嵌入式系统,实时性,嵌入式实时操作系统,应用程序,内核,开发环境",三种通用嵌入式操作系统的分析与比较.pdf
uClinux系统分析及嵌入式操作系统的一个开发实例,刘玉兰，施绍萍，梅家骝,"结合开发基于MotorolaM6 8VZ32 8微处理器的嵌入式系统的实际经验 ,较为详细地探讨了uCLinux的特点及通过一个实例来介绍如何利用现有的Linux开放资源开发新的嵌入式操作系统。",,2002.0,,56,"嵌入式操作系统,uClinux系统",uClinux系统分析及嵌入式操作系统的一个开发实例.pdf
Android操作系统移植及应用研究,邵艳洁,"手机是现代人生活必不可少的工具,其发展经历了第一代手机、第二代手机和第三代手机三个阶段。手机按照操作系统分可分为智能手机和非智能手机两类,智能手机常用的操作系统有Android、塞班、Windows Mobile、MAC、黑莓和Palm等。近几年来由于Android的开放和开发快捷等特点,越来越多的智能手机使用Android作为操作系统,目前Android手机的市场份额已经跃居智能手机市场的第一位。考虑到Android广阔的市场前景,本文选择Android作为课题的研究对象。

	本文首先对手机的发展阶段、常用智能手机操作系统、Android目前国内外研究状况及本文的组织结构进行了简单的介绍。然后介绍了Android的四个特点,详细分析了Android的系统架构。

	其次,介绍了Devkit8000开发板的硬件资源,采用了先将Linux内核移植到Devkit8000开发板上,然后制作Android内核补丁打到Linux内核上的方式,把Android系统移植到了Devkit8000开发板上,具体工作包括制作交叉编译工具链、制作引导程序、制作可以在开发板上运行的Linux内核、生成Android内核补丁、制作Android文件系统,然后给出移植成果。

	第三,采用Eclipse+ADT的方式在Ubuntu系统下构建了Android应用程序开发环境,在详细研究Android应用程序开发的核心组件和应用程序生命周期的基础上,实现了音乐播放器和对对碰游戏两个Android应用程序,并在Android模拟器、Android手机上和移植了Android系统的Devkit8000开发板上进行验证。

	最后,对本文所做的工作进行了总结,并对后续工作进行了展望。",,,,71,Android；移植；Devkit8000；应用程序,Android操作系统移植及应用研究.caj
一种新的操作系统安全模型,李益发，沈昌祥,"机密性和完整性是操作系统安全的两个重要特性, BLP模型只解决了机密性的问题, 而Biba模型只解决了完整性的问题, 其他模型也都类似, 无法使二者同时兼顾. 基于一个特殊可信主体, 提出了一种新的操作系统安全模型, 融合了以上两种模型, 可以同时保持机密性与完整性.",,2006.0,,56,"操作系统,安全模型,BLP,Biba,形式化证明",一种新的操作系统安全模型.pdf
实时操作系统在星载计算机中的应用,李飞，王岩飞,"介绍在星载计算机中应用实时操作系统的两种方法:使用一种源码开放的RTOS--RTEMS和自主开发RTOS,并对两种方法进行比较.",,2004.0,,32,"实时操作系统,星载计算机,RTOS",实时操作系统在星载计算机中的应用.pdf
嵌入式实时操作系统核心的设计与实现,屈振新，曾庆伟,摘 要： 针对广泛使用的基于8051核的MCU，给出一个嵌入式实时操作系统核心的设计方案。具体阐述了时间片、任务调度、信号量和中断处理的实现。,,2002.0,,63,"嵌入式实时操作系统,任务调度,中断处理,设计",嵌入式实时操作系统核心的设计与实现.pdf
使用嵌入式Linux操作系统进行软件开发的特点及优势,沈可,简要介绍了嵌入式Linux软件开发的特点，分析了使用嵌入 式Linux进行软件开发所具有的优势。,,,,106,"嵌入式,Linux,软件开发,操作系统",使用嵌入式Linux操作系统进行软件开发的特点及优势.pdf
uClinux系统分析及嵌入式操作系统的一个开发实例,刘玉兰，施绍萍，梅家骝,"结合开发基于MotorolaM6 8VZ32 8微处理器的嵌入式系统的实际经验 ,较为详细地探讨了uCLinux的特点及通过一个实例来介绍如何利用现有的Linux开放资源开发新的嵌入式操作系统。",,2002.0,,56,"嵌入式操作系统,uClinux系统",uClinux系统分析及嵌入式操作系统的一个开发实例.pdf
试论经济管理类本科人才培养的实践教学体系,曾小彬,"理论教学与实践教学,既是同一教学活动的两个侧面,也是同一教学活动周期的两个环节.理论与实际相结合的原则要贯穿教学活动的始终,理论教学内容与实践教学内容要在教学计划中得到全面体现.经济管理类应用型本科人才培养实践教学内容体系由实训、实验、实习、毕业论文(或设计)四大部分组成.不能把支撑这一内容体系的实践教学平台仅仅归结为场所或空间形式,实践教学平台是存在于一定场所的相关的软硬件、教学文件、制度规范、实践项目的总和.",,,,124,"经济管理,本科人才培养,实践教学体系",试论经济管理类本科人才培养的实践教学体系.pdf
经济管理类统计学专业教学体系的改革与创新,曾五一，肖红叶，庞皓...,"本文介绍了近日获得国家级教学成果一等奖的统计学教学成果的基本内容,主要包括:制定新的教学规范、界定培养目标、设计课程体系和教学内容、编写系列教材、推动教学改革、构建新交流平台等。",,,,69,"经济,统计学,教学体系,改革",经济管理类统计学专业教学体系的改革与创新.pdf
新形势下企业经济管理创新研究,张玉庭,"随着信息时代和经济全球化新经济格局的形成,企业经济管理对于新形势下的企业而言尤为重要.企业要形成真正的核心竞争优势,必须重视新经济环境下企业经济管理的创新,从企业经济管理理念、企业经济管理制度、企业经济内部管控等三个方面,就新形势下企业经济管理创新的相关问题进行论述,为企业全面经济管理创新提供参见.",,2010.0,,107,"新形势,企业经济管理,创新,战略管理理念,危机意识,制度建设,内部控制",新形势下企业经济管理创新研究.pdf
经济管理类院校专业实验室建设的思考,瞿彭志,"对经济管理类院校建立专业实验室以配合教学改革情况进行研究。提出对建立经济管理类院校实验室的一些意见,这些意见包括对实验室规划的指导思想,建立的目的,硬件结构,配套的软件结构,以及实验室的管理。",,,,64,"经济类院,校专业实验室,实验室设施,实验室管理",经济管理类院校专业实验室建设的思考.pdf
经济管理专业实验室建设与管理初探,王玉潜，陈拥军，尹恩山...,"经济管理专业实验室建设作为学科建设和高校教育改革的重要内容得到越来越多高校的重视。该文通过对专业实验室建设模式和规律,以及实验室建设发展阶段和建设内涵的探索与研究,就专业实验室建设问题提出自己的思考和认识。",,,,47,"发展阶段,实验室建设,学科建设,模式与经验",经济管理专业实验室建设与管理初探.pdf
新环境下经济管理类教育的战略思考,周立群,（一）随着科教兴国基本国策的确立，经济及管理学科教育在增强综合国力和国际竞争力方面的作用日益提升，中国经济２０多年来的快速发展不仅为经济管理类教育的发展提供了巨大的需求，而且也导源于经济管理类教育在人力资源方面提供的积累。经济管理类教育不仅是我国高等教育,,2001.0,,31,"经济管理类,人才规格,人才培养,在校博士生,本专科在校生,在校硕士,管理类人才,地区高校,高水平大学,外向型人才",新环境下经济管理类教育的战略思考.pdf
新形势下企业经济管理的创新策略,程未,"在当前全新的环境和形势下,企业面临着更为复杂的经营环境和严峻的市场挑战,提高企业的管理技术,为企业的生产经营提供更多的支持已经成为一种极为迫切的需求.虽然很多企业已经认识到企业经济管理创新与改革的重要性,但是我国企业经济管理还存在很大的问题.本文从探讨当前大环境下企业经济管理创新的重要性和必要性两个方面入手,进而对新形势下企业的经济管理创新变革切入点进行了分析,最后从理念创新、战略创新、组织创新、人本创新、制度创新、加强内部控制等多个方面提出一些企业经济管理的创新策略.",,2012.0,,101,"企业经济管理,创新和变革,管理理念",新形势下企业经济管理的创新策略.pdf
浅谈现代企业经济管理模式的规范化,李汉军,"摘 要： 市场经济体制具有唯利性和竞争性等特点,现代我国经济发展迅速,企业面临着巨大的竞争压力,同时企业也在奋力追逐最大化的经济利益。企业的经营目的在于实现利润最大化,而通过规范企业经营管理模式,采用科学合理的经济管理手段,将有助于企业目的的实现。同时,企业经济管理模式从根本上决定企业的竞争实力,科学有效、先进合理的企业经济管理模式能够大大提升企业的竞争力。",,2010.0,,45,"现代企业,经济管理模式,规范化,实效化",浅谈现代企业经济管理模式的规范化.pdf
农业经济转型期农业经济管理学科发展的思考,王雅鹏，杨涛，张岳君,"农业经济在转型期具有不同的表现和特征,从而对农业经济学科的发展提出了一些新的要求,使新时期农业经济管理学科呈现出新的发展趋势。文章在对之进行认真分析总结的基础上,提出了一些有针对性的对策和建议,以期使新时期农业经济管理学科具有更强的适应性、前沿性和前瞻性。",,2003.0,,32,"农业经济管理学科,经济结构,现代信息技术,学科建设,农业经济转型期",农业经济转型期农业经济管理学科发展的思考.pdf
经济管理类专业的实验教学研究,赵公民,摘 要： 如何开设好经济管理类实验教学，是目前经济管理学科的重点探讨问题。文章从信息技术、实验教学的规划与设计、建立良好的实验教学平台、实验教学模式四个方面对经济管理类专业的实验教学进行了研究，提出了经济管理类实验教学的基本思路和框架。,,2004.0,,57,"经济管理类专业,实验教学,信息技沭,教学平台,教学模式,教学设计,知识管理",经济管理类专业的实验教学研究.pdf
经济管理类实验室建设实践与探索,乔兴旺，曹端，李洋...,"该文以重庆大学经济与工商管理学院经济管理类实验室为例,探索了经济管理类实验室的建设目标、建设原则、实验队伍建设、实验平台建设、实验教学建设、实验科研建设、实验室管理等基本问题。",,,,31,"经济管理,实验室建设,实验室管理",经济管理类实验室建设实践与探索.pdf
企业经济管理存在的问题及对策,毛伟,"摘 要： 本文主要介绍了企业经济管理的现状,企业经济管理中存在的问题:经营管理方式落后,组织方式落后,人力资源安排不合理等等。然后介绍了企业经济管理问题的对策。",,2011.0,,62,"企业,经济,经济管理",企业经济管理存在的问题及对策.pdf
剖析工程经济管理的风险及对策研究,向敏,"一、工程投标报价的风险 (一)企业竞标中的压价风险 在我国的建筑行业,在投标的过程中,企业会相互压价,这就存在着很大的风险问题.企业进行相互的压价是有很多的原因的:一方面,由于市场的作用,企业多而买方少,为了不让自己的员工和设备闲置,企业只能是压价中标,以免更大的损失.",,,,94,"风险问题,经济管理,工程,投标报价,建筑行业,设备闲置,政府招标,企业",剖析工程经济管理的风险及对策研究.pdf
经济管理类专业计算机模拟实践教学的探索与实践,□ 曾小彬,"经济管理类专业计算机模拟实践教学,是借助计算机技术,在实验室内模拟经济管理的实践条件与实践环境,通过组织学生参加模拟条件与模拟环境下的经济管理专业实践活动,培养学生的专业实践能力与开拓创新能力的教学活动。计算机模拟实践教学方式之所以能够进入经济管理类专业教",,2006.0,,30,"计算机模拟实践教学,模拟实习,经济管理类专业,实验教学中心,体验式教学,学生参与,组织学,教学活动,相结合,理论与实践",经济管理类专业计算机模拟实践教学的探索与实践.pdf
传统经济管理思想对当代经济管理实践的启示,陈勇勤,"传统经济管理思想对当代经济管理实践的启示表现在以下几个方面:(1)农地首先是自然资源,其次才是资本资源。土地公有为合理模式。(2)盐铁专营可作为生产管理、流通管理的典型形式,重农抑商的实质需要重新认识。(3)分配管理集中在土地政策和赋税地租上。消费管理以节俭为指导思想。(4)国政经济管理涉及财政管理、军费管理和户籍管理。货币金融管理直接影响到财政和经济贸易。",,2011.0,,25,"传统经济管理思想,当代经济管理实践,供求活动,国政经济",传统经济管理思想对当代经济管理实践的启示.pdf
公立医院经济管理绩效考评指标体系研究,应亚珍,"以公立医院经济管理公益性、服务效率和可持续发展为基本导向,提出了一套具有创新性的、完整的公立医院经济管理绩效考评指标体系,旨在反映公立医院经济管理现状、引导经济管理方向、促进经济管理认识和能力提升.",,,,22,"公立医院,经济管理,绩效考核,指标体系",公立医院经济管理绩效考评指标体系研究.pdf
人力资源经济管理工具在企业中的应用分析,王丹，于丽娜,"人力资源主要指的是企业与人力 资源相匹配的程度。传统意义上的人力资源主要是指员工从企业内部与社会教育中获得的有关知识与技能,并且这种类型的人力资源能够促进企业的成长与发展,企 业在日益激烈市场竞争中获得更好的生存与发展,提高自身的核心竞争力。本文主要对人力资源的内部管理结构进行阐述,同时提出有效的企业内部管理结果后策 略,促进企业的长远发展。",,2013.0,,19,"人力资源,管理,企业",人力资源经济管理工具在企业中的应用分析.pdf
信息技术在医院卫生经济管理中的应用研究,李景波,"摘 要： 随着社会主义市场经济的不断发展,医药卫生体制改革的深入推进,医疗市场竞争日趋激烈,军队医院既要服务民众,又要为军事卫勤斗争做保障准备,因此面临着双重挑战与压力。对于支撑经济体系高效运转,辅助科学决策的卫生经济管理工作需要不断提高平台与效率,将信息技术充分应用于卫生经济管理工作。本文介绍了本院在卫生经济管理中应用信息技术的经验与成效,供参考。",,2010.0,,20,"卫生经济管理,信息化,决策",信息技术在医院卫生经济管理中的应用研究.pdf
论政府经济管理的绩效,刘瑞,论政府经济管理的绩效刘瑞一、政府经济管理绩效的含义所谓政府经济管理的绩效，是指政府在经济管理活动中的结果及其成效。显然，研究政府经济管理的绩效有着非常重要的意义。第一，通过研究政府管理绩效，可以客观地判断政府经济管理是否成功。第二，提供政府今后行动努...,,1996.0,,26,"政府经济管理,非政府组织,管理效益,社会经济资源,政府行为,政府管理,政府占用,管理行为,综合评价指数,资源占用",论政府经济管理的绩效.pdf
经济管理混沌模型的控制域研究,姚洪兴，盛昭瀚，田立新,"在进行混沌控制时,有时要经过很长时间才到达目标轨道,有时甚至不能有效控制,正如在基于预测的反馈控制中看到的,究其原因一是混沌模型有时有多个不动点,二是混沌轨道的稠密性.提出一种等价关系,计算基于概率的动力系统的特征指数,给出混沌经济动力系统的不稳定周期轨道的有用信息,通过讨论特征指数的符号,选择有效的控制参数,得到相应的控制参数取值范围,从而得到混沌经济模型中的参数变量的混沌控制域.",,2003.0,,21,"经济管理模型,混沌控制域,概率动力系统,特征指数",经济管理混沌模型的控制域研究.pdf
经济管理现代化和经济管理发展新趋势,袁杰,"当今社会对经济管理发展的新趋势越来越重视,希望实现经济管理的现代化.经济管理现代化包括管理思想的现代化、管理组织的现代化、管理文化的现代化,代表了经济管理发展新趋势.基于此,我们应该把握经济管理现代化的新趋势,以便更好更快地推动社会经济的进步.",,2014.0,,52,"经济管理,现代化,发展新趋势",经济管理现代化和经济管理发展新趋势.pdf
工程经济管理风险和防范措施的思考,李多修，汪孝奎,"正工程经济学,是由实用工程学、经济学与管理学融合而成的一门综合学科。它以工程技术为载体,经济管理为依托,用经济学的理论和分析方法,具有理论面宽、政策性高、实践性强的特点。用工程经济学研究工程项目的可行性、投资评估、技术政",,2008.0,,51,"施工企业,防范措施,工程经济管理,管理风险,工程项目,施工方案,工程量清单,承包商,转移风险,建筑市场",工程经济管理风险和防范措施的思考.pdf
我国林业经济管理学科发展的探索,张建国,"简要介绍了林业与林业经济管理学科的产生与发展,进而说明了我国林业经济管理学科的发展历程,并根据新的形势发展需要,提出了林业经济管理学科发展的理论基础,以及博士、硕士研究生和本科生的发展方向和教学服务的问题.",,2004.0,,24,"林业,经济管理,学科发展",我国林业经济管理学科发展的探索.pdf
探究柔性管理在企业经济管理中的作用,付丽,"在现代企业管理中,柔性管理是一种新形式,也就是所谓的柔性经济管理.实际上,这种管理方式有它特殊的地方,因为人性化、民主化以及科学化是它的注重点.本文简要叙述了柔性管理的具体内涵以及特点,并对柔性管理在企业经济管理中的作用做了探究.",,2013.0,,62,"柔性管理,企业经济管理,作用,人性化,管理模式",探究柔性管理在企业经济管理中的作用.pdf
经济管理专业实验室若干问题研究,尹恩山,"建设经济管理类专业实验室已经成为我国经济管理学科高等教育发展的共识.本文针对经济管理专业实验室建设中普遍关心的问题,如建设的指导思想,分类与设置,建设方式,实验系统构造,资源建设,实验教学建设与管理等进行了较为系统的思考.",,2003.0,,54,"经济管理类专业实验室,实验室建设,实验教学,教学改革",经济管理专业实验室若干问题研究.pdf
高校经济管理类实验中心建设初探,陈永泰，何有世，李守伟...,"要培养具有创新精神和实践能力的经济与管理类高素质人才,必须改变与之相对应的人才培养观念、培养方式及培养内容,同时还必须要有良好的实验室建设作为体系保障.根据江苏大学经济管理系统实验室多年的建设和成功运行经验,结合经济管理类学科的性质要求,对经济管理类实验室中心化建设进行了初步探讨.",,2009.0,,30,"经济管理,实验室,实验教学",高校经济管理类实验中心建设初探.pdf
政府经济管理规范化与经济法制度创新,程信和,"本文从一般背景和特定背景阐述政府经济管理与经济法的内在关系,分析政府对国民经济实施规范化管理的法律前提,提出政府在国民经济管理领域中的作为与不作为,最后论述政府违法或者不当的经济管理行为的法律责任及补救措施.文章力图说明,在发展市场经济和参与经济全球化的新形势下,政府管理经济的观念、体制和方法都要与时俱进,这也就是经济法制度创新所谋求的目标.",,2002.0,,20,"政府经济管理,经济法,规范化,作为与不作为,法律责任,制度创新",政府经济管理规范化与经济法制度创新.pdf
浅谈工程经济管理风险及防范措施,张群伟,工程经济学（Enginccring Economics）是工程与经济的交叉学科，是研究工程技术实践活动经济效果的学科。即以工程项目为主体，以技术经济系统为核心。研究如何有效利用资源，提高经济效益的学科。工程经济学研究各种工程技术方案的经济效益，研究各种技术在使用过程中如何以最小的投入获得预期产出或者说如何以等量的投入获得最大产出；如何用最低的寿命周期成本实现产品、作业以及服务的必要功能。本文仅就风险和防范措施。从工程经济管理的角度谈点管窥之见。,,2011.0,,70,"工程经济,报价风险,管理风险,措施",浅谈工程经济管理风险及防范措施.pdf
地下水资源系统经济管理模型研究,谢新民,"本文阐述了地下水资源系统规划和管理研究的各自特点。提出了研究地下水资源系统规划和管理问题的新思路。对工程经济学原理和技术在地下水资源系统规划和管理研究中的应用进行了深入探讨。根据影子价格(Shadow price)的经济含义,提出制订供水价格的方法。",,1991.0,,31,"模拟模型,地下水资源系统,水资源系统规划,开发方案,经济目标函数,使用寿命,经济管理,模型研究,影子价格,管理研究",地下水资源系统经济管理模型研究.pdf
浅谈新形势下企业经济管理的创新,李玉庆,"在经济全球化这样一个大背景下,我国的市场经济迅猛发展,伴随而来的是我国的企业要跟上世界经济发展的步伐,不断进行企业革新,这就对企业的管理提出了一系列的创新要求,而企业的经济管理起着不可替代的作用,所以我们有必要研究新形势下企业经济管理的创新。本文将就目前中国经济发展形势,以及企业管理的现状、创新模式、方法等进行简要探讨。",,2011.0,,67,"企业,经济,管理,创新",浅谈新形势下企业经济管理的创新.pdf
关于新形势下企业经济管理的创新与实践的研究,张颖，任贵宏,"伴随着经济全球化的步伐不断加快,社会主义市场经济的不断发展,企业正面临着崭新的发展环境和发展压力。如何做好新形势下的企业经济管理创新对企业的良性发展至关重要。本文着重阐述了新形势下,企业经济管理面临的崭新环境以及做好新形势下企业经济管理创新与实践的重要性和必要性,指出了面临的关键问题,并且对新形势下做好企业经济管理创新的策略等相关问题做出了分析与探讨。",,,,57,"新形势,企业,经济管理,创新,研究",关于新形势下企业经济管理的创新与实践的研究.pdf
经济管理案例教学中的障碍及对策,李时椿，常建坤,"案例教学是国际上近年来十分流行的教学方法,是适合经济管理类教育的独特而有效的教学手段之一.我国高校案例教学起步晚,基础薄弱,在实施过程中还存在不少问题,应该从转变观念、加强案例资源建设、提高案例教学的研究和组织水平等方面入手,真正搞好案例教学.",,2002.0,,31,"经济管理,高等院校,案例教学",经济管理案例教学中的障碍及对策.pdf
国外高校经济管理实践教学研究,乔兴旺,"为进一步推进高校经济管理实践教学建设与发展,真正实现高校经济管理实践教学建设与发展预期目标,应当深刻剖析与理性借鉴国外高校经济管理实践教学在指导思想、教学目标、教学内容、教学形式、教学环境、教学队伍、教学管理等方面的经验。",,,,17,"实践教学,经济管理,国外高校",国外高校经济管理实践教学研究.pdf
经济管理类专业实验教学平台的构建探讨,钟守机，张晓青,"在分析了经济管理类专业主要实验教学功能要求的基础上,提出了构建专业基础课、专业课实验教学平台的设计思想,包括网络设计思想、硬件及软件建设思想.",,2004.0,,41,"经济管理,实验教学平台,构建",经济管理类专业实验教学平台的构建探讨.pdf
经济管理类大学生创业能力培养的实践与探索,王春明，莫光政,"摘 要： 培养学生的“就业能力、创业能力”,成为衡量优质高等教育核心竞争力的重要指标。正确认识大学生创业能力的形成和创业型人才的培养规律,努力探索财经类院校创业型人才培养体系,对于培养大学生创业能力具有重要的现实意义。",,2008.0,,31,"经济管理类大学生,创业能力,创业型人才,人才培养体系",经济管理类大学生创业能力培养的实践与探索.pdf
浅析加强企业经济管理的有效策略,陈霞，杨昌仁,"随着社会的进步,经济的快速增长,企业之问的竞争也越来越激烈,因此如何能使企业在激烈的竞争环境中取得最大的经济效益,成为各个企业负责人不断探索的问题.而在企业取得最大经济效益的过程中,起核心作用的就是企业的经济管理,只有先进的经济管理,才能使企业在生产、销售的过程中取得最大效益.本文针对如何加强企业的经济管理,做以下论述.",,,,53,"企业经济,经济管理,问题,策略",浅析加强企业经济管理的有效策略.pdf
新时期农业经济管理学科发展的思考,何忠伟，王艳霞，夏龙,"摘 要： 中国农业经济发展已经进入了新阶段,适应新阶段的需求,农业经济管理学科也在不断发展。本文作者分析了新时期""三农""发展的新阶段与新要求,介绍了农业经济管理学科的发展趋势,提出了农业经济管理学科发展的建议。",,2008.0,,20,"农业经济管理,学科,建设",新时期农业经济管理学科发展的思考.pdf
